period,aid,cid,action,coll_status
202410,ins202409010001,0000000247,0,1
202410,ins202405170001,0000000033,0,1
202410,ins202408300002,0000000244,0,1
202410,ins202407290001,0000000179,0,1
202410,ins202409160001,0000000277,0,1
202410,ins202409160002,0000000278,0,1
202410,ins202409140002,0000000274,0,1
202410,ins202405220002,0000000044,0,1
202410,ins202408110002,0000000206,0,1
202410,ins202409180001,0000000281,0,1
202410,ins202409270002,0000000300,0,1
202410,ins202408180002,0000000220,0,1
202410,ins202405070002,0000000014,0,1
202410,ins202408310001,0000000245,0,1
202410,ins202407130001,0000000147,0,1
202410,ins202405110001,0000000021,0,1
202410,ins202406180002,0000000098,0,1
202410,ins202405200002,0000000040,0,1
202410,ins202408100001,0000000203,0,1
202410,ins202408030002,0000000190,0,1
202410,ins202408200002,0000000224,0,1
202410,ins202406050002,0000000072,0,1
202410,ins202409140001,0000000273,0,1
202410,ins202406060001,0000000073,0,1
202410,ins202407140001,0000000149,0,1
202410,ins202407190001,0000000159,0,1
202410,ins202406280002,0000000118,0,1
202410,ins202406200001,0000000101,0,1
202410,ins202405030002,0000000006,0,1
202410,ins202409080002,0000000262,0,1
202410,ins202406080002,0000000078,0,1
202410,ins202409030002,0000000252,0,1
202410,ins202409210001,0000000287,0,1
202410,ins202409100002,0000000266,0,1
202410,ins202408270001,0000000237,0,1
202410,ins202406120001,0000000085,0,1
202410,ins202406290002,0000000120,0,1
202410,ins202409260002,0000000298,0,1
202410,ins202407170002,0000000156,0,1
202410,ins202409280001,0000000301,0,1
202410,ins202409030001,0000000251,0,1
202410,ins202408200001,0000000223,0,1
202410,ins202406240001,0000000109,0,1
202410,ins202409230002,0000000292,0,1
202410,ins202405040002,0000000008,0,1
202410,ins202407010001,0000000123,0,1
202410,ins202405290001,0000000057,0,1
202410,ins202407310001,0000000183,0,1
202410,ins202405150001,0000000029,0,1
202410,ins202407240002,0000000170,0,1
202410,ins202405300001,0000000059,0,1
202410,ins202407090002,0000000140,0,1
202410,ins202405060002,0000000012,0,1
202410,ins202408260001,0000000235,0,1
202410,ins202408190002,0000000222,0,1
202410,ins202406130001,0000000087,0,1
202410,ins202405140002,0000000028,0,1
202410,ins202408230001,0000000229,0,1
202410,ins202405230002,0000000046,0,1
202410,ins202409190001,0000000283,0,1
202410,ins202407060001,0000000133,0,1
202410,ins202407020001,0000000125,0,1
202410,ins202406090002,0000000080,0,1
202410,ins202409070002,0000000260,0,1
202410,ins202405210001,0000000041,0,1
202410,ins202409110002,0000000268,0,1
202410,ins202406190001,0000000099,0,1
202410,ins202406160002,0000000094,0,7
202410,ins202407230002,0000000168,0,1
202410,ins202405260001,0000000051,0,1
202410,ins202406140002,0000000090,0,1
202410,ins202407270002,0000000176,0,7
202410,ins202407080001,0000000137,0,1
202410,ins202405240002,0000000048,0,1
202410,ins202409180002,0000000282,0,2
202410,ins202409220002,0000000290,0,2
202410,ins202408210002,0000000226,0,1
202410,ins202406210002,0000000104,0,2
202410,ins202409060001,0000000257,0,2
202410,ins202408170001,0000000217,0,2
202410,ins202408190001,0000000221,0,2
202410,ins202408140002,0000000212,0,2
202410,ins202409270001,0000000299,0,2
202410,ins202409020001,0000000249,0,2
202410,ins202406250001,0000000111,0,2
202410,ins202409040002,0000000254,0,2
202410,ins202407040002,0000000130,0,2
202410,ins202408210001,0000000225,0,2
202410,ins202408110001,0000000205,0,2
202410,ins202407030002,0000000128,0,2
202410,ins202409050001,0000000255,0,2
202410,ins202406050001,0000000071,0,2
202410,ins202409090001,0000000263,0,2
202410,ins202409080001,0000000261,0,2
202410,ins202408300001,0000000243,0,2
202410,ins202408130001,0000000209,0,2
202410,ins202408020001,0000000187,0,2
202410,ins202406070001,0000000075,0,2
202410,ins202407280001,0000000177,0,2
202410,ins202407280002,0000000178,0,2
202410,ins202405260002,0000000052,0,2
202410,ins202405080002,0000000016,0,2
202410,ins202406280001,0000000117,0,2
202410,ins202407270001,0000000175,0,2
202410,ins202408130002,0000000210,0,2
202410,ins202407250002,0000000172,0,2
202410,ins202407300002,0000000182,0,2
202410,ins202407200002,0000000162,0,2
202410,ins202408060002,0000000196,0,2
202410,ins202405180001,0000000035,0,2
202410,ins202405030001,0000000005,0,2
202410,ins202406150001,0000000091,0,2
202410,ins202405100002,0000000020,0,2
202410,ins202408280002,0000000240,333,7
202410,ins202408020002,0000000188,333,7
202410,ins202408050001,0000000193,333,7
202410,ins202408120002,0000000208,333,7
202410,ins202406200002,0000000102,333,7
202410,ins202405280002,0000000056,333,7
202410,ins202407110001,0000000143,333,7
202410,ins202408170002,0000000218,333,7
202410,ins202406240002,0000000110,333,7
202410,ins202407260002,0000000174,333,7
202410,ins202405050001,0000000009,333,7
202410,ins202407220002,0000000166,333,7
202410,ins202405190002,0000000038,333,7
202410,ins202405250002,0000000050,333,7
202410,ins202408080002,0000000200,333,2
202410,ins202405300002,0000000060,333,2
202410,ins202406180001,0000000097,333,2
202410,ins202405090001,0000000017,333,2
202410,ins202408070002,0000000198,333,2
202410,ins202406070002,0000000076,333,2
202410,ins202407060002,0000000134,333,2
202410,ins202407150002,0000000152,333,2
202410,ins202406100002,0000000082,333,2
202410,ins202406270001,0000000115,333,2
202410,ins202406300001,0000000121,333,2
202410,ins202405140001,0000000027,333,2
202410,ins202408220002,0000000228,333,2
202410,ins202406030002,0000000068,333,2
202410,ins202405120002,0000000024,333,2
202410,ins202408050002,0000000194,333,2
202410,ins202405240001,0000000047,333,2
202410,ins202405050002,0000000010,333,2
202410,ins202405170002,0000000034,333,2
202410,ins202407220001,0000000165,333,2
202410,ins202407100002,0000000142,333,2
202410,ins202405040001,0000000007,333,2
202410,ins202407260001,0000000173,1,2
202410,ins202405190001,0000000037,1,2
202410,ins202405070001,0000000013,333,2
202410,ins202406160001,0000000093,333,2
202410,ins202407180001,0000000157,333,2
202410,ins202405180002,0000000036,333,2
202410,ins202407090001,0000000139,333,2
202410,ins202405090002,0000000018,333,2
202410,ins202406250002,0000000112,333,2
202410,ins202406300002,0000000122,333,2
202410,ins202407030001,0000000127,333,2
202410,ins202405200001,0000000039,333,2
202410,ins202406270002,0000000116,333,2
202410,ins202405210002,0000000042,333,2
202410,ins202405020002,0000000004,333,2
202410,ins202406130002,0000000088,333,2
202410,ins202406220002,0000000106,333,2
202410,ins202405230001,0000000045,333,2
202410,ins202407200001,0000000161,333,2
202410,ins202406230002,0000000108,333,2
202410,ins202406110001,0000000083,333,2
202410,ins202405130002,0000000026,333,2
202410,ins202405250001,0000000049,333,2
202410,ins202407140002,0000000150,333,2
202410,ins202405280001,0000000055,333,2
202410,ins202406060002,0000000074,333,2
202410,ins202405020001,0000000003,333,2
202410,ins202406010001,0000000063,333,2
202410,ins202405010002,0000000002,333,2
202410,ins202406020002,0000000066,333,2
202410,ins202405150002,0000000030,333,2
202410,ins202405080001,0000000015,333,3
202410,ins202405290002,0000000058,333,3
202410,ins202405270002,0000000054,333,3
202410,ins202405220001,0000000043,333,4
202410,ins202405270001,0000000053,333,4
202411,ins202410080002,0000000322,0,1
202411,ins202410290002,0000000364,0,1
202411,ins202409060002,0000000258,0,1
202411,ins202407150001,0000000151,0,1
202411,ins202408250002,0000000234,0,1
202411,ins202409030002,0000000252,0,1
202411,ins202406080001,0000000077,0,1
202411,ins202409300001,0000000305,0,1
202411,ins202409200002,0000000286,0,1
202411,ins202407240001,0000000169,0,1
202411,ins202406080002,0000000078,0,1
202411,ins202405130001,0000000025,0,7
202411,ins202409100001,0000000265,0,1
202411,ins202406230001,0000000107,0,1
202411,ins202410170002,0000000340,0,1
202411,ins202407290002,0000000180,0,1
202411,ins202409280001,0000000301,0,1
202411,ins202409150001,0000000275,0,1
202411,ins202409150002,0000000276,0,1
202411,ins202409200001,0000000285,0,1
202411,ins202409170001,0000000279,0,1
202411,ins202407160001,0000000153,0,1
202411,ins202407190001,0000000159,0,1
202411,ins202407050002,0000000132,0,1
202411,ins202410310002,0000000368,0,1
202411,ins202410110001,0000000327,0,1
202411,ins202409290002,0000000304,0,1
202411,ins202409160001,0000000277,0,1
202411,ins202410150002,0000000336,0,1
202411,ins202410020001,0000000309,0,1
202411,ins202407110002,0000000144,0,1
202411,ins202410260002,0000000358,0,1
202411,ins202409300002,0000000306,0,1
202411,ins202408040001,0000000191,0,1
202411,ins202407010002,0000000124,0,1
202411,ins202405100001,0000000019,0,1
202411,ins202410010002,0000000308,0,1
202411,ins202406040001,0000000069,0,1
202411,ins202406260002,0000000114,0,1
202411,ins202408230002,0000000230,0,1
202411,ins202408010001,0000000185,0,1
202411,ins202410240002,0000000354,0,1
202411,ins202410210002,0000000348,0,1
202411,ins202409010002,0000000248,0,1
202411,ins202406220001,0000000105,0,1
202411,ins202407040001,0000000129,0,1
202411,ins202410280001,0000000361,0,1
202411,ins202405160002,0000000032,0,7
202411,ins202406260001,0000000113,0,1
202411,ins202409120002,0000000270,0,1
202411,ins202409030001,0000000251,0,1
202411,ins202408180001,0000000219,0,1
202411,ins202409290001,0000000303,0,1
202411,ins202407010001,0000000123,0,1
202411,ins202406010002,0000000064,0,1
202411,ins202405210001,0000000041,0,1
202411,ins202410280002,0000000362,0,1
202411,ins202410160002,0000000338,0,1
202411,ins202409050002,0000000256,0,1
202411,ins202408270001,0000000237,0,1
202411,ins202405010001,0000000001,0,1
202411,ins202407180002,0000000158,0,1
202411,ins202410260001,0000000357,0,1
202411,ins202408240001,0000000231,0,1
202411,ins202408090001,0000000201,0,1
202411,ins202406180002,0000000098,0,1
202411,ins202409170002,0000000280,0,1
202411,ins202409190002,0000000284,0,1
202411,ins202410070001,0000000319,0,1
202411,ins202409270002,0000000300,0,1
202411,ins202410270002,0000000360,0,1
202411,ins202409260001,0000000297,0,1
202411,ins202407020001,0000000125,0,1
202411,ins202409210002,0000000288,0,1
202411,ins202408260002,0000000236,0,1
202411,ins202405170001,0000000033,0,1
202411,ins202406170001,0000000095,0,1
202411,ins202406050002,0000000072,0,1
202411,ins202405310001,0000000061,0,1
202411,ins202405160001,0000000031,0,1
202411,ins202409210001,0000000287,0,1
202411,ins202408160001,0000000215,0,1
202411,ins202407080002,0000000138,0,1
202411,ins202409250001,0000000295,0,1
202411,ins202409230001,0000000291,0,1
202411,ins202407070001,0000000135,0,1
202411,ins202408280001,0000000239,0,1
202411,ins202408280002,0000000240,0,7
202411,ins202409220001,0000000289,0,1
202411,ins202410010001,0000000307,0,1
202411,ins202408090002,0000000202,0,1
202411,ins202408050001,0000000193,0,7
202411,ins202407020002,0000000126,0,1
202411,ins202410140001,0000000333,0,1
202411,ins202409020002,0000000250,0,1
202411,ins202408290002,0000000242,0,1
202411,ins202408140001,0000000211,0,1
202411,ins202406090002,0000000080,0,1
202411,ins202410100002,0000000326,0,1
202411,ins202408150001,0000000213,0,1
202411,ins202408190002,0000000222,0,1
202411,ins202407310002,0000000184,0,1
202411,ins202408040002,0000000192,0,1
202411,ins202405280002,0000000056,0,7
202411,ins202405190002,0000000038,0,7
202411,ins202410230001,0000000351,0,1
202411,ins202408070001,0000000197,0,1
202411,ins202409240001,0000000293,0,1
202411,ins202409240002,0000000294,0,1
202411,ins202405290001,0000000057,0,1
202411,ins202410250001,0000000355,0,1
202411,ins202408310001,0000000245,0,1
202411,ins202408010002,0000000186,0,1
202411,ins202410030001,0000000311,0,1
202411,ins202409130002,0000000272,0,1
202411,ins202405060002,0000000012,0,1
202411,ins202405300001,0000000059,0,1
202411,ins202410070002,0000000320,0,1
202411,ins202410220001,0000000349,0,1
202411,ins202410130001,0000000331,0,1
202411,ins202407230001,0000000167,0,1
202411,ins202410200001,0000000345,0,1
202411,ins202406290001,0000000119,0,1
202411,ins202406120001,0000000085,0,1
202411,ins202409260002,0000000298,0,1
202411,ins202408080001,0000000199,0,1
202411,ins202406170002,0000000096,0,1
202411,ins202407050001,0000000131,0,1
202411,ins202408230001,0000000229,0,1
202411,ins202410060002,0000000318,0,1
202411,ins202408260001,0000000235,0,1
202411,ins202407290001,0000000179,0,1
202411,ins202407240002,0000000170,0,1
202411,ins202409070001,0000000259,0,1
202411,ins202408060001,0000000195,0,1
202411,ins202408210002,0000000226,0,1
202411,ins202406150002,0000000092,0,1
202411,ins202408030002,0000000190,0,1
202411,ins202410120001,0000000329,0,1
202411,ins202410120002,0000000330,0,1
202411,ins202410090001,0000000323,0,1
202411,ins202406090001,0000000079,0,1
202411,ins202405140002,0000000028,0,1
202411,ins202409190001,0000000283,0,1
202411,ins202406110002,0000000084,0,1
202411,ins202406040002,0000000070,0,1
202411,ins202405310002,0000000062,0,1
202411,ins202408030001,0000000189,0,1
202411,ins202410310001,0000000367,0,1
202411,ins202406190002,0000000100,0,1
202411,ins202410220002,0000000350,0,1
202411,ins202406140002,0000000090,0,1
202411,ins202410160001,0000000337,0,1
202411,ins202408100002,0000000204,0,1
202411,ins202407270002,0000000176,0,7
202411,ins202410290001,0000000363,0,1
202411,ins202410250002,0000000356,0,1
202411,ins202407160002,0000000154,0,1
202411,ins202410100001,0000000325,0,1
202411,ins202407210002,0000000164,0,1
202411,ins202409250002,0000000296,0,1
202411,ins202407100001,0000000141,0,1
202411,ins202410040001,0000000313,0,1
202411,ins202408290001,0000000241,0,1
202411,ins202407130002,0000000148,0,1
202411,ins202405060001,0000000011,0,1
202411,ins202406060001,0000000073,0,1
202411,ins202405110002,0000000022,0,1
202411,ins202409110002,0000000268,0,1
202411,ins202406020001,0000000065,0,1
202411,ins202409160002,0000000278,0,1
202411,ins202406240001,0000000109,0,1
202411,ins202410190002,0000000344,0,1
202411,ins202405200002,0000000040,0,1
202411,ins202409010001,0000000247,0,1
202411,ins202409040001,0000000253,0,1
202411,ins202410080001,0000000321,0,1
202411,ins202408110002,0000000206,0,1
202411,ins202406130001,0000000087,0,1
202411,ins202407060001,0000000133,0,1
202411,ins202410190001,0000000343,0,1
202411,ins202410180002,0000000342,0,1
202411,ins202408150002,0000000214,0,1
202411,ins202410050002,0000000316,0,1
202411,ins202405250002,0000000050,0,7
202411,ins202405240002,0000000048,0,1
202411,ins202409110001,0000000267,0,1
202411,ins202406120002,0000000086,0,1
202411,ins202409130001,0000000271,0,1
202411,ins202408120001,0000000207,0,1
202411,ins202407250001,0000000171,0,1
202411,ins202406200001,0000000101,0,1
202411,ins202410240001,0000000353,0,1
202411,ins202407170002,0000000156,0,1
202411,ins202410110002,0000000328,0,1
202411,ins202405040002,0000000008,0,1
202411,ins202407170001,0000000155,0,1
202411,ins202407210001,0000000163,0,1
202411,ins202409070002,0000000260,0,1
202411,ins202408160002,0000000216,0,1
202411,ins202407110001,0000000143,0,7
202411,ins202406100001,0000000081,0,1
202411,ins202407310001,0000000183,0,1
202411,ins202409180001,0000000281,0,1
202411,ins202405070002,0000000014,0,1
202411,ins202410130002,0000000332,0,1
202411,ins202408220001,0000000227,0,1
202411,ins202409120001,0000000269,0,1
202411,ins202405260001,0000000051,0,1
202411,ins202407120001,0000000145,0,1
202411,ins202406140001,0000000089,0,1
202411,ins202408100001,0000000203,0,1
202411,ins202405150001,0000000029,0,1
202411,ins202410200002,0000000346,0,1
202411,ins202410090002,0000000324,0,1
202411,ins202410210001,0000000347,0,1
202411,ins202406190001,0000000099,0,1
202411,ins202409090002,0000000264,0,1
202411,ins202405220002,0000000044,0,1
202411,ins202408240002,0000000232,0,1
202411,ins202407230002,0000000168,0,1
202411,ins202410030002,0000000312,0,2
202411,ins202405030002,0000000006,0,1
202411,ins202410300002,0000000366,0,2
202411,ins202408180002,0000000220,0,1
202411,ins202405050001,0000000009,0,7
202411,ins202410270001,0000000359,0,2
202411,ins202408250001,0000000233,0,1
202411,ins202410150001,0000000335,0,2
202411,ins202408200001,0000000223,0,1
202411,ins202409140001,0000000273,0,1
202411,ins202409140002,0000000274,0,2
202411,ins202408020002,0000000188,0,2
202411,ins202408200002,0000000224,0,2
202411,ins202407090002,0000000140,0,2
202411,ins202406160002,0000000094,0,2
202411,ins202407120002,0000000146,0,2
202411,ins202406280002,0000000118,0,2
202411,ins202409280002,0000000302,0,2
202411,ins202407300001,0000000181,0,2
202411,ins202407070002,0000000136,0,2
202411,ins202407080001,0000000137,0,2
202411,ins202410040002,0000000314,0,2
202411,ins202409100002,0000000266,0,2
202411,ins202405230002,0000000046,0,2
202411,ins202410020002,0000000310,0,2
202411,ins202408170002,0000000218,0,2
202411,ins202406290002,0000000120,0,2
202411,ins202407130001,0000000147,0,2
202411,ins202405120001,0000000023,0,2
202411,ins202408270002,0000000238,0,2
202411,ins202405110001,0000000021,0,2
