feature_name,feature_family,source_columns,formula,description,availability_time,source_window,uses_target,uses_future_behavior,allowed_for_origination_pd,allowed_for_behavioral_pd,allowed_for_profit,leakage_risk,reason_if_not_allowed_for_pd
act_cus_utl_m7,ORIGINAL_BEHAVIORAL,act_cus_utl_m7,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m7,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_utl_m8,ORIGINAL_BEHAVIORAL,act_cus_utl_m8,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m8,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_utl_m9,ORIGINAL_BEHAVIORAL,act_cus_utl_m9,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m9,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_utl_m10,ORIGINAL_BEHAVIORAL,act_cus_utl_m10,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m10,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_utl_m11,ORIGINAL_BEHAVIORAL,act_cus_utl_m11,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m11,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_utl_m12,ORIGINAL_BEHAVIORAL,act_cus_utl_m12,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m12,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m2,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m2,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m2,False,True,False,True,False,medium,"early behavioral (m1-m3), post-origination"
act_cus_dueutl_m3,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m3,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m3,False,True,False,True,False,medium,"early behavioral (m1-m3), post-origination"
act_cus_dueutl_m4,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m4,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m4,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m5,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m5,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m5,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m6,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m6,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m6,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m7,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m7,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m7,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m8,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m8,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m8,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m9,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m9,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m9,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m10,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m10,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m10,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m11,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m11,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m11,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_dueutl_m12,ORIGINAL_BEHAVIORAL,act_cus_dueutl_m12,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m12,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m1,ORIGINAL_BEHAVIORAL,act_cus_cc_m1,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1,False,True,False,True,False,medium,"early behavioral (m1-m3), post-origination"
act_cus_cc_m2,ORIGINAL_BEHAVIORAL,act_cus_cc_m2,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m2,False,True,False,True,False,medium,"early behavioral (m1-m3), post-origination"
act_cus_cc_m3,ORIGINAL_BEHAVIORAL,act_cus_cc_m3,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m3,False,True,False,True,False,medium,"early behavioral (m1-m3), post-origination"
act_cus_cc_m4,ORIGINAL_BEHAVIORAL,act_cus_cc_m4,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m4,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m5,ORIGINAL_BEHAVIORAL,act_cus_cc_m5,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m5,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m6,ORIGINAL_BEHAVIORAL,act_cus_cc_m6,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m6,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m7,ORIGINAL_BEHAVIORAL,act_cus_cc_m7,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m7,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m8,ORIGINAL_BEHAVIORAL,act_cus_cc_m8,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m8,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m9,ORIGINAL_BEHAVIORAL,act_cus_cc_m9,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m9,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m10,ORIGINAL_BEHAVIORAL,act_cus_cc_m10,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m10,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m11,ORIGINAL_BEHAVIORAL,act_cus_cc_m11,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m11,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
act_cus_cc_m12,ORIGINAL_BEHAVIORAL,act_cus_cc_m12,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m12,False,True,False,False,False,high,"late behavioral (m4-m12), post-origination"
max_due,ORIGINAL_BEHAVIORAL,max_due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy (post-origination)
max_coll_status,ORIGINAL_BEHAVIORAL,max_coll_status,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy (post-origination)
trend_due,ORIGINAL_BEHAVIORAL,trend_due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy (post-origination)
months_ever_due,ORIGINAL_BEHAVIORAL,months_ever_due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy (post-origination)
months_coll_2plus,ORIGINAL_BEHAVIORAL,months_coll_2plus,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy (post-origination)
paid_fraction_at_obs,ORIGINAL_BEHAVIORAL,paid_fraction_at_obs,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,aggregate behavioral target-proxy (post-origination)
agr6_Mean_Due,ORIGINAL_BEHAVIORAL,agr6_Mean_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Max_Due,ORIGINAL_BEHAVIORAL,agr6_Max_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Min_Due,ORIGINAL_BEHAVIORAL,agr6_Min_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Mean_Days,ORIGINAL_BEHAVIORAL,agr6_Mean_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Max_Days,ORIGINAL_BEHAVIORAL,agr6_Max_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Min_Days,ORIGINAL_BEHAVIORAL,agr6_Min_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Mean_CMax_Days,ORIGINAL_BEHAVIORAL,agr6_Mean_CMax_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Max_CMax_Days,ORIGINAL_BEHAVIORAL,agr6_Max_CMax_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Min_CMax_Days,ORIGINAL_BEHAVIORAL,agr6_Min_CMax_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Mean_CMax_Due,ORIGINAL_BEHAVIORAL,agr6_Mean_CMax_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Max_CMax_Due,ORIGINAL_BEHAVIORAL,agr6_Max_CMax_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr6_Min_CMax_Due,ORIGINAL_BEHAVIORAL,agr6_Min_CMax_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m6,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Mean_Due,ORIGINAL_BEHAVIORAL,agr12_Mean_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Max_Due,ORIGINAL_BEHAVIORAL,agr12_Max_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Mean_Days,ORIGINAL_BEHAVIORAL,agr12_Mean_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Max_Days,ORIGINAL_BEHAVIORAL,agr12_Max_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Min_Days,ORIGINAL_BEHAVIORAL,agr12_Min_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Mean_CMax_Days,ORIGINAL_BEHAVIORAL,agr12_Mean_CMax_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Max_CMax_Days,ORIGINAL_BEHAVIORAL,agr12_Max_CMax_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Min_CMax_Days,ORIGINAL_BEHAVIORAL,agr12_Min_CMax_Days,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Mean_CMax_Due,ORIGINAL_BEHAVIORAL,agr12_Mean_CMax_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
agr12_Max_CMax_Due,ORIGINAL_BEHAVIORAL,agr12_Max_CMax_Due,raw column from cleaned ABT,original ABT column (ORIGINAL_BEHAVIORAL),post-origination,m1-m12,False,True,False,False,False,high,behavioral summary aggregate (post-origination)
default_flag_12m,ORIGINAL_TARGET,default_flag_12m,raw column from cleaned ABT,original ABT column (ORIGINAL_TARGET),origination,metadata,True,False,False,False,False,high,target / outcome variable
observation_status,ORIGINAL_OTHER,observation_status,raw column from cleaned ABT,original ABT column (ORIGINAL_OTHER),metadata,metadata,False,False,False,False,False,low,observation metadata
split,ORIGINAL_SPLIT,split,raw column from cleaned ABT,original ABT column (ORIGINAL_SPLIT),metadata,metadata,False,False,False,False,False,low,train/OOT split column
obs_period,ORIGINAL_ID,obs_period,raw column from cleaned ABT,original ABT column (ORIGINAL_ID),metadata,metadata,False,False,False,False,False,low,"ID/metadata column, not a predictor"
act_due_mean_3m,F1,"act_due_m2,act_due_m3",mean(act_due over m2-m3),rolling mean of act_due over 3m window,post-origination,m2-m3,False,True,False,True,False,medium,early behavioral aggregate (m1-m3)
act_due_std_3m,F1,"act_due_m2,act_due_m3",std(act_due over m2-m3),rolling std of act_due over 3m window,post-origination,m2-m3,False,True,False,True,False,medium,early behavioral aggregate (m1-m3)
act_due_min_3m,F1,"act_due_m2,act_due_m3",min(act_due over m2-m3),rolling min of act_due over 3m window,post-origination,m2-m3,False,True,False,True,False,medium,early behavioral aggregate (m1-m3)
act_due_max_3m,F1,"act_due_m2,act_due_m3",max(act_due over m2-m3),rolling max of act_due over 3m window,post-origination,m2-m3,False,True,False,True,False,medium,early behavioral aggregate (m1-m3)
act_due_median_3m,F1,"act_due_m2,act_due_m3",median(act_due over m2-m3),rolling median of act_due over 3m window,post-origination,m2-m3,False,True,False,True,False,medium,early behavioral aggregate (m1-m3)
act_due_last_3m,F1,"act_due_m2,act_due_m3",last(act_due over m2-m3),rolling last of act_due over 3m window,post-origination,m2-m3,False,True,False,True,False,medium,early behavioral aggregate (m1-m3)
act_due_mean_6m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6",mean(act_due over m2-m6),rolling mean of act_due over 6m window,post-origination,m2-m6,False,True,False,False,False,high,late behavioral aggregate (6m)
act_due_std_6m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6",std(act_due over m2-m6),rolling std of act_due over 6m window,post-origination,m2-m6,False,True,False,False,False,high,late behavioral aggregate (6m)
act_due_min_6m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6",min(act_due over m2-m6),rolling min of act_due over 6m window,post-origination,m2-m6,False,True,False,False,False,high,late behavioral aggregate (6m)
act_due_max_6m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6",max(act_due over m2-m6),rolling max of act_due over 6m window,post-origination,m2-m6,False,True,False,False,False,high,late behavioral aggregate (6m)
act_due_median_6m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6",median(act_due over m2-m6),rolling median of act_due over 6m window,post-origination,m2-m6,False,True,False,False,False,high,late behavioral aggregate (6m)
act_due_last_6m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6",last(act_due over m2-m6),rolling last of act_due over 6m window,post-origination,m2-m6,False,True,False,False,False,high,late behavioral aggregate (6m)
act_due_mean_9m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6,act_due_m7,act_due_m8,act_due_m9",mean(act_due over m2-m9),rolling mean of act_due over 9m window,post-origination,m2-m9,False,True,False,False,False,high,late behavioral aggregate (9m)
act_due_std_9m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6,act_due_m7,act_due_m8,act_due_m9",std(act_due over m2-m9),rolling std of act_due over 9m window,post-origination,m2-m9,False,True,False,False,False,high,late behavioral aggregate (9m)
act_due_min_9m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6,act_due_m7,act_due_m8,act_due_m9",min(act_due over m2-m9),rolling min of act_due over 9m window,post-origination,m2-m9,False,True,False,False,False,high,late behavioral aggregate (9m)
act_due_max_9m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6,act_due_m7,act_due_m8,act_due_m9",max(act_due over m2-m9),rolling max of act_due over 9m window,post-origination,m2-m9,False,True,False,False,False,high,late behavioral aggregate (9m)
act_due_median_9m,F1,"act_due_m2,act_due_m3,act_due_m4,act_due_m5,act_due_m6,act_due_m7,act_due_m8,act_due_m9",median(act_due over m2-m9),rolling median of act_due over 9m window,post-origination,m2-m9,False,True,False,False,False,high,late behavioral aggregate (9m)
